Page,Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/catalog/09d-01,Wabash River Historical Maps and Imagery - Big Ten Academic Alliance Geoportal,3,1,00:00:13,0,0.00%,33.33%,$0.00
/catalog/0daacee16537420fab4a55ce4806d538_0,"Address Points: Columbus, Ohio - Big Ten Academic Alliance Geoportal",3,1,00:00:36,0,0.00%,0.00%,$0.00
/catalog/10a-01,State of Wisconsin Open Data - Big Ten Academic Alliance Geoportal,3,2,00:00:40,2,50.00%,66.67%,$0.00
/catalog/10d-02,Wisconsin Coastal Atlas - Big Ten Academic Alliance Geoportal,3,2,00:00:02,0,0.00%,0.00%,$0.00
/catalog/11a-01,GEOhio Spatial Data Discovery Portal - Big Ten Academic Alliance Geoportal,3,3,00:04:22,0,0.00%,0.00%,$0.00
/catalog/11b-39007,"ArcGIS REST Services Directory for Ashtabula County, Ohio - Big Ten Academic Alliance Geoportal",3,1,00:00:26,0,0.00%,0.00%,$0.00
/catalog/11b-39049,"Franklin County Auditor, Ohio Open Data - Big Ten Academic Alliance Geoportal",3,3,00:00:10,0,0.00%,0.00%,$0.00
/catalog/11b-39051,"ArcGIS REST Services Directory for Fulton County Auditor, Ohio - Big Ten Academic Alliance Geoportal",3,2,00:02:21,0,0.00%,0.00%,$0.00
/catalog/11c-01,"Open Data for Cincinnati, Ohio - Big Ten Academic Alliance Geoportal",3,1,00:03:44,0,0.00%,0.00%,$0.00
/catalog/12afb1698202496785d3f0dcf149a5d2,Minority Status and Language Vulnerability: State of Indiana - Big Ten Academic Alliance Geoportal,3,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/13722cbefb0947ea96efe1d07f9a72f8_0,"Allegheny County Park Features: Allegheny County, Pennsylvania - Big Ten Academic Alliance Geoportal",3,2,00:00:14,0,0.00%,0.00%,$0.00
/catalog/15a50230-0245-41ae-b6fd-fbb2ebc06ba7,"Generalized Land Use Historical: Twin Cities Metropolitan Area, Minnesota, (1984, 1990, 1997, 2000, 2005, 2010, 2016) - Big Ten Academic Alliance Geoportal",3,3,00:00:00,2,66.67%,100.00%,$0.00
/catalog/188e1e6b-a15d-454b-97bd-59328001a689,"Road Centerlines: Becker County, Minnesota, 2016 - Big Ten Academic Alliance Geoportal",3,1,00:00:19,0,0.00%,0.00%,$0.00
/catalog/1a841c2a-332f-4264-a478-d0da09b8fd29,"Plat book of Sac County, Iowa - Big Ten Academic Alliance Geoportal",3,1,00:01:45,0,0.00%,0.00%,$0.00
/catalog/1ac3a5799ec445a4bb03f6031125cbb0_33,"Wildlife Management Areas: Pope County, Minnesota - Big Ten Academic Alliance Geoportal",3,3,00:00:56,3,66.67%,66.67%,$0.00
/catalog/1c9b201348d14654a3e011c7db3076de_3,Base Flow of Michigan Streams: Michigan - Big Ten Academic Alliance Geoportal,3,2,00:00:13,2,50.00%,66.67%,$0.00
/catalog/1de4b1b227ea410a86d039affbe50e32_0,"Census Block Groups, Central Ohio, Mid-Ohio Regional Planning Commission: Ohio, 2010 - Big Ten Academic Alliance Geoportal",3,2,00:00:37,1,0.00%,33.33%,$0.00
/catalog/20715c9e-41ac-4850-8e9e-d731657c386a,"Access Across America: Bike Data, 2017 - Big Ten Academic Alliance Geoportal",3,2,00:00:28,0,0.00%,0.00%,$0.00
/catalog/22799f2f95af42f2ae8c9846496f0f23,"BW Image Service: Oakland County, Michigan, 1974 - Big Ten Academic Alliance Geoportal",3,3,00:13:44,0,0.00%,66.67%,$0.00
/catalog/239E03CE-FD1A-4451-AB79-E9FF45CCC5D5,"Land Cover Change, Wisconsin 2006-2016 - Big Ten Academic Alliance Geoportal",3,1,00:00:11,0,0.00%,33.33%,$0.00
/catalog/24f8bb36-750a-4b3d-b188-975bae8f63d6,Access Across America [Transit Data] (2015) - Big Ten Academic Alliance Geoportal,3,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/2abad6ad2335468bb8c25648e9a6a106_0,Chesapeake Bay Dead Zones - Chesapeake Bay Dead Zones: Maryland - Big Ten Academic Alliance Geoportal,3,1,00:00:25,1,0.00%,33.33%,$0.00
/catalog/2b40c7c4367848218ce037a2a04b3c95_0,Annual Average Daily Traffic - Annual Average Daily Traffic (Sha Statewide Aadt Points): Maryland - Big Ten Academic Alliance Geoportal,3,3,00:00:00,3,33.33%,100.00%,$0.00
/catalog/2d56295f-4d9a-4824-83a9-6c08b5dcfa13,"50N 37W - Survey Map of Bohemia Township, Ontonagon County: Michigan - Big Ten Academic Alliance Geoportal",3,1,00:00:57,0,0.00%,33.33%,$0.00
/catalog/2y3q-ssz4,"Topographic Contours, 10-foot: Baltimore, Maryland - Big Ten Academic Alliance Geoportal",3,1,00:00:25,0,0.00%,0.00%,$0.00
/catalog/300a40df-a977-405b-972b-6a87beb1ee4d,Indian Territory - Big Ten Academic Alliance Geoportal,3,1,00:01:47,0,0.00%,0.00%,$0.00
/catalog/31ccad579ec449938c13a0ac82c9f46e_16,"Leaking Underground Storage Tanks: Washington, D.C. - Big Ten Academic Alliance Geoportal",3,1,00:00:28,1,0.00%,33.33%,$0.00
/catalog/31f1f67253074ef9afe46cd905bff07a_1,24k Hydro Waterbodies (Open Water) - Big Ten Academic Alliance Geoportal,3,3,00:00:02,0,0.00%,33.33%,$0.00
/catalog/3340d630f7fa499c97b59b56e0166bbd_1,Census Block Groups: Waukesha County Land Information Office - Big Ten Academic Alliance Geoportal,3,1,00:05:11,0,0.00%,0.00%,$0.00
/catalog/34027dfe35174b7487f2b894763a0f11,"BW Image Service: Oakland County, Michigan, 1940 - Big Ten Academic Alliance Geoportal",3,3,00:10:12,0,0.00%,33.33%,$0.00
/catalog/37d708fc1beb44e68adc5f1ab6163a38,"BW Image Service: Oakland County, Michigan, 1990 - Big Ten Academic Alliance Geoportal",3,1,00:02:20,0,0.00%,0.00%,$0.00
/catalog/38116bcf-e0d3-4bc4-b510-da5d7af8afe0,"01S 11E - Survey Map of Detroit Township, Wayne County: Michigan - Big Ten Academic Alliance Geoportal",3,1,00:00:31,0,0.00%,0.00%,$0.00
/catalog/3bbc1b16-0986-4596-b38b-902ded1e39ab,"01N 12W - Survey Map of Otsego Township, Allegan County, Page 1: Michigan - Big Ten Academic Alliance Geoportal",3,2,00:04:34,0,0.00%,33.33%,$0.00
/catalog/40900_auto_accessibility_data_2018_geopackage,"Access Across America Auto Data: Sacramento-Arden-Arcade-Roseville, CA, 2018 - Big Ten Academic Alliance Geoportal",3,2,00:00:15,0,0.00%,0.00%,$0.00
/catalog/44d8b25de3c948e48e75e69438e23374_0,"Magisterial Districts: Dauphin County, Pennsylvania - Big Ten Academic Alliance Geoportal",3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/4c2ecf76e3624470bc8b8f20c8a6c748_0,"Building Footprints: Detroit, Michigan - Big Ten Academic Alliance Geoportal",3,3,00:07:38,3,0.00%,66.67%,$0.00
/catalog/535c1b06-5f14-4b4c-819e-5283e7d0f197,"Map of the city of El Paso, Texas / compiled by E.C. Baer. - Big Ten Academic Alliance Geoportal",3,2,00:02:29,0,0.00%,0.00%,$0.00
/catalog/5a71e3b2-6c9d-40c0-b557-6678c3938c97,"Purdue Campus: West Lafayette, Indiana, 1945 - Big Ten Academic Alliance Geoportal",3,1,00:00:13,0,0.00%,33.33%,$0.00
/catalog/66f2da08-3982-4e30-8829-e8bcf74150e6,"Plan of the redoubt and intrenchment on the heights of Charles Town, commonly called Bunker's Hill, opposite Boston, in New England, attacked and carried by his Majesty's troops, June 17, 1775. - Big Ten Academic Alliance Geoportal",3,1,00:02:35,1,0.00%,33.33%,$0.00
/catalog/6b05d209ce1f45f1b6c537fac8cec386_48,"Ddot Street Functional Classification: Washington, D.C. - Big Ten Academic Alliance Geoportal",3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/7166496e-cedc-11eb-b8bc-0242ac130003,"WROC Aerial Imagery DOQQs (WTM), Wisconsin 2018-2020 - Big Ten Academic Alliance Geoportal",3,1,00:01:00,1,0.00%,33.33%,$0.00
/catalog/72b03944-f24f-4501-bb95-42fd9bf3be4b,"Roads: Geauga County, Ohio - Big Ten Academic Alliance Geoportal",3,1,00:03:11,0,0.00%,0.00%,$0.00
/catalog/73b11d64ccc44fdd84d4ac7446676813_3,"Building Permits: Sioux Falls, South Dakota - Big Ten Academic Alliance Geoportal",3,1,00:00:17,1,0.00%,33.33%,$0.00
/catalog/75e9edecaf2b432a904261f6deca90f8_0,"Tax Increment Financing (Tif) - Districts: Dupage County, Illinois - Big Ten Academic Alliance Geoportal",3,3,00:00:00,3,33.33%,100.00%,$0.00
/catalog/7a972b3b-9073-44bb-820d-148975c93c85,"Land Cover: Anne Arundel County, Maryland, 2011 - Big Ten Academic Alliance Geoportal",3,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/80843d0c11ed43d499b8aab34f021d6d_7,"Obesity Percentages: Lake County, Illinois - Big Ten Academic Alliance Geoportal",3,1,00:00:22,0,0.00%,0.00%,$0.00
/catalog/8174448c2d6748e6adc972ba9edf871d,"Land Use Coverage, Groups: State of Indiana - Big Ten Academic Alliance Geoportal",3,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/819e30dc48aa4417822964bfc11a9f3d_0,"Area County Boundaries [Chicago, Illinois] - Big Ten Academic Alliance Geoportal",3,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/85709fc9-2535-4beb-899a-1fc53406f313,"Height Modernization (ILHMP) LiDAR Data [Clinton County, Illinois] (2015) - Big Ten Academic Alliance Geoportal",3,1,00:00:22,0,0.00%,0.00%,$0.00
/catalog/88638849fbcf4b029a955107c5427204_0,"Census Places: Ohio, 2015 - Big Ten Academic Alliance Geoportal",3,1,00:00:20,1,0.00%,33.33%,$0.00
/catalog/88C809D7-2123-4E72-A193-AC7F089092EF,"Existing Land Use Bayfield County, Wisconsin, 2010 - Big Ten Academic Alliance Geoportal",3,1,00:00:20,0,0.00%,0.00%,$0.00
/catalog/89f1459f2ad74be09652f1641f26ede2_0,"Soil Classifications: Harford County, Maryland - Big Ten Academic Alliance Geoportal",3,2,00:04:32,2,50.00%,66.67%,$0.00
/catalog/8ace144c7eec47b6af436b1dd69381c6_24,"Topography 01: Lorain County, Ohio - Big Ten Academic Alliance Geoportal",3,1,00:01:45,0,0.00%,33.33%,$0.00
/catalog/8b3f617f-5723-4c5e-8bb3-8133ae9fb32e,"Aerial Photography: Crawford County, Wisconsin, 1938 - Big Ten Academic Alliance Geoportal",3,1,00:00:32,0,0.00%,33.33%,$0.00
/catalog/8d91f569-bc9f-463f-9cf2-21752867b663,"06S 19W - Survey Map of Lake Township & Baroda Township, Berrien County, Page 2: Michigan - Big Ten Academic Alliance Geoportal",3,1,00:00:04,1,0.00%,33.33%,$0.00
/catalog/8f7d3d37eee544d4998b40f7b964634f_0,"Basin Outlines Map: Allegheny County, Pennsylvania - Big Ten Academic Alliance Geoportal",3,1,00:00:13,0,0.00%,0.00%,$0.00
/catalog/9133a5b3466947b795078b37cd0fcb67,Housing and Transportation Vulnerability: State of Indiana - Big Ten Academic Alliance Geoportal,3,1,00:00:17,0,0.00%,0.00%,$0.00
/catalog/921e78f2-95e4-4da6-b454-02f5793ba91b,"Purdue Campus: West Lafayette, Indiana, 1980 - Big Ten Academic Alliance Geoportal",3,3,00:02:33,2,50.00%,66.67%,$0.00
/catalog/9706f004-9701-49bc-8497-0486969cda70,"45N 41W - Survey Map of Watersmeet Township, Gogebic County, Page 2: Michigan - Big Ten Academic Alliance Geoportal",3,2,00:01:38,1,0.00%,0.00%,$0.00
/catalog/99-0011-minnesota,"Digital Sanborn Maps (Black & White): Minnesota, 1867-1970 - Big Ten Academic Alliance Geoportal",3,2,00:00:21,0,0.00%,33.33%,$0.00
/catalog/999-0003-001,Demographics (PolicyMap) - Big Ten Academic Alliance Geoportal,3,2,00:00:11,0,0.00%,33.33%,$0.00
/catalog/999-0004-101,PRIZM Premier (SimplyAnalytics) - Big Ten Academic Alliance Geoportal,3,1,00:00:22,0,0.00%,0.00%,$0.00
/catalog/999-0004-109,Dun & Bradstreet (D&B) Points-of-Interest (POI) File (SimplyAnalytics) - Big Ten Academic Alliance Geoportal,3,2,00:00:06,0,0.00%,0.00%,$0.00
/catalog/999-0010-georgia,Fire Insurance Maps Online (FIMo): Georgia - Big Ten Academic Alliance Geoportal,3,2,00:00:22,0,0.00%,0.00%,$0.00
/catalog/999-0010-indiana,Fire Insurance Maps Online (FIMo): Indiana - Big Ten Academic Alliance Geoportal,3,3,00:00:14,1,100.00%,33.33%,$0.00
/catalog/999-0010-minnesota,Fire Insurance Maps Online (FIMo): Minnesota - Big Ten Academic Alliance Geoportal,3,3,00:00:26,2,50.00%,33.33%,$0.00
/catalog/999-0011-connecticut,(not set),3,1,00:00:27,1,0.00%,33.33%,$0.00
/catalog/999-0011/admin,Big Ten Academic Alliance Geoportal,3,3,00:01:40,2,50.00%,33.33%,$0.00
/catalog/9d780048-6884-4f94-b52b-f85185f210d3,"Map of the states of Ohio, Indiana and Illinois with the settled part of Michigan - Big Ten Academic Alliance Geoportal",3,3,00:00:00,3,66.67%,100.00%,$0.00
/catalog/a287be88-d7d4-442d-aeb6-fd05f103a4a9,"LiDAR-Derived 2-foot Contours: Grant County, Wisconsin, 2011 - Big Ten Academic Alliance Geoportal",3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/a3289a30-994e-0134-2096-0050569601ca-d,"Improved map of the territories of Michigan and Ouisconsin, pronounced Wisconsin - Big Ten Academic Alliance Geoportal",3,2,00:00:14,1,100.00%,33.33%,$0.00
/catalog/a5f2a051-ee80-4465-b041-34941b83d9c5,"Map of Egypt - Alexandria (Al-Iskandar_yah) (city map) - Glymenopoulo, 1910 - Big Ten Academic Alliance Geoportal",3,2,00:04:16,2,50.00%,33.33%,$0.00
/catalog/a81b429c6b7e4e978d1370178c55b329,"Extreme Precipitation Events, Medium Emissions Senario(RCP 4.5): State of Indiana - Big Ten Academic Alliance Geoportal",3,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/aa870bb3f8a74e0ca9adf69ff89ce80c_1,Demographics: Iowa - Big Ten Academic Alliance Geoportal,3,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/ac3c63c246804fe19942c26bcc011197_0,"Contours: Indianapolis, Indiana, 2016 - Big Ten Academic Alliance Geoportal",3,1,00:00:53,0,0.00%,33.33%,$0.00
/catalog/af2a7697149644508b0b5a7e2504229d,"Extreme Preciptation Events, High Emissions Senario(RCP 8.5): State of Indiana - Big Ten Academic Alliance Geoportal",3,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/ark-85335-m50r9ng1j,"Pentland, Township 45N Range 3W: Luce County, Michigan - Big Ten Academic Alliance Geoportal",3,1,00:00:32,1,0.00%,0.00%,$0.00
/catalog/ark-85335-m5bk1820g,"Hiawatha, Township 43N Range 16W: Schoolcraft Co., Michigan - Big Ten Academic Alliance Geoportal",3,1,00:04:05,0,0.00%,33.33%,$0.00
/catalog/b034388df7c447c98609e39453a3abaa_0,"CCTV Locations: Baltimore, Maryland - Big Ten Academic Alliance Geoportal",3,2,00:00:17,2,0.00%,66.67%,$0.00
/catalog/b1e256d2-8de0-43e1-95e4-029cfb3d46dc,Johnson's new map of the state of Texas - Big Ten Academic Alliance Geoportal,3,1,00:37:55,0,0.00%,33.33%,$0.00
/catalog/bae4bba05a8344fc9ea62a79c0a955a3,"BW Image Service: Oakland County, Michigan, 1980 - Big Ten Academic Alliance Geoportal",3,1,00:01:34,0,0.00%,33.33%,$0.00
/catalog/bb3e6a76-69c2-4283-b82f-7fe7d436a3ce,"43N 38W - Survey Map of Watersmeet Township, Gogebic County: Michigan - Big Ten Academic Alliance Geoportal",3,1,00:00:33,1,0.00%,0.00%,$0.00
/catalog/bd1890488c344537bea50eb2faf8ab80_0,"USDA Hardiness Zones: Oakland County, Michigan - Big Ten Academic Alliance Geoportal",3,3,00:01:12,3,66.67%,66.67%,$0.00
/catalog/c03938ed-0c45-4bed-9b01-d4b7f54d9063,"Geological map of part of Nortern Alberta and portions of the Districts of Assiniboia and Saskatchewan, Northwest Territory; by J.B. Tyrrell; Geological and Natural History Survey of Canada. - Big Ten Academic Alliance Geoportal",3,2,00:14:58,2,50.00%,66.67%,$0.00
/catalog/c0e7ccc5fa25443490517c47d2b2e275,NAIP Imagery - Image Service: State of Maryland - Big Ten Academic Alliance Geoportal,3,1,00:03:28,1,0.00%,33.33%,$0.00
/catalog/c0f95a7a-4626-459e-8a04-c3852952decd,"Plat book of Louisa County, Iowa - Big Ten Academic Alliance Geoportal",3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/c26441d434014a9cac66cfae21acfa2a_5,"Key Sheet Grid: Baltimore County, Maryland - Big Ten Academic Alliance Geoportal",3,2,00:01:41,1,0.00%,0.00%,$0.00
/catalog/c3a5217d22d94e6f9d30a0964395cf89_8,303(d) Impaired Lakes - Listed - Big Ten Academic Alliance Geoportal,3,3,00:00:10,0,0.00%,0.00%,$0.00
/catalog/c53409bff99543e2b1b3ac0b4ff55508,"Aerial Imagery: Cook County, Illinois, 2019 - Big Ten Academic Alliance Geoportal",3,1,00:00:25,0,0.00%,0.00%,$0.00
/catalog/d0757441-cda3-448a-9387-c2721f1fe48d,"Water & Sewer Service Areas: Montgomery County, Maryland - Big Ten Academic Alliance Geoportal",3,2,00:06:15,2,50.00%,66.67%,$0.00
/catalog/d2cd9ec3-79fa-44ab-82f7-30b2a31d879e,"Address Points: Anne Arundel County, Maryland - Big Ten Academic Alliance Geoportal",3,3,00:00:00,0,0.00%,100.00%,$0.00
/catalog/d65d6a009ea54ddb80729367ee40e561,Overall Social Vulnerability: State of Indiana - Big Ten Academic Alliance Geoportal,3,1,00:00:18,0,0.00%,0.00%,$0.00
/catalog/d7aa78fb-03b0-443c-a23a-e9bc9d6c791a,"Parcels: Otter Tail County, Minnesota, 2019 - Big Ten Academic Alliance Geoportal",3,1,00:00:10,0,0.00%,0.00%,$0.00
/catalog/d7d10caf1cec43e0985cc90fbbcf91cb_0,GISCorps COVID-19 Testing Locations in the United States Symbolized by Test Type - Big Ten Academic Alliance Geoportal,3,1,00:00:03,0,0.00%,33.33%,$0.00
/catalog/d81af514-52c1-42da-8a26-f75ac9c50c52,COVID-19: Supermarket Access (PolicyMap) - Big Ten Academic Alliance Geoportal,3,1,00:00:52,0,0.00%,0.00%,$0.00
/catalog/d997537cb53f4ae39618593e19cbbe70,Household Composition and Disability Vulnerability: State of Indiana - Big Ten Academic Alliance Geoportal,3,1,00:00:54,0,0.00%,0.00%,$0.00
/catalog/db56463a7911491dbd297b15d8bdebcd_9,Active Rail: Ohio - Big Ten Academic Alliance Geoportal,3,1,00:01:06,0,0.00%,0.00%,$0.00
/catalog/e06dcd64-208e-42f1-8fa1-5926c8095fe1,"County Boundary: Becker County, Minnesota, 2016 - Big Ten Academic Alliance Geoportal",3,1,00:00:26,0,0.00%,33.33%,$0.00
/catalog/e2340439-dcdf-4b89-82a7-1a59ab7c67f1,"LiDAR-Derived Bare Earth Points: Trempealeau County, Wisconsin, 2014 - Big Ten Academic Alliance Geoportal",3,1,00:01:59,1,0.00%,33.33%,$0.00
/catalog/ecd6ee135c1942599bebbbf6ae52b7b6_0,Maryland US National Grid Zone 18S - US National Grid Zone 18S (6x8 Zones) - Big Ten Academic Alliance Geoportal,3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/edbd5351-969c-422e-b176-10d266b6cc7a,"Purdue Campus: West Lafayette, Indiana, 1990 - Big Ten Academic Alliance Geoportal",3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/f27aaf48-16a9-4fce-a8f5-2fa85599b998,"49N 11W - Survey Map of Mc Millan Township, Luce County: Michigan - Big Ten Academic Alliance Geoportal",3,2,00:00:42,2,50.00%,66.67%,$0.00
/catalog/f4e8bbce24bf436494431644965a51e0_18,Abandoned Vehicle in Last 30 Days: Washington D.C. - Big Ten Academic Alliance Geoportal,3,2,00:00:48,0,0.00%,0.00%,$0.00
/catalog/f6c9968878f440fbbe56193c2edc9959,"Land Use Coverage, Sub-groups(Classes): State of Indiana - Big Ten Academic Alliance Geoportal",3,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/f85df3c1718c4f18b0d8975ec70535ec,"Address Points: Champaign County, Ohio - Big Ten Academic Alliance Geoportal",3,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/f8c014f47f144b41babb102637e7a3f4_0,Physiographic Regions: Indiana (Web Map Service) - Big Ten Academic Alliance Geoportal,3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/FDA105C3-462E-43F0-90A9-66C8B3061633,"Parks: City of Madison, Wisconsin, 2014 - Big Ten Academic Alliance Geoportal",3,1,00:02:42,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1529,Virginia - Big Ten Academic Alliance Geoportal,3,2,00:07:38,1,0.00%,33.33%,$0.00
/catalog/p16022coll230:1573,Generalized soil map of Florida - Big Ten Academic Alliance Geoportal,3,3,00:02:30,0,0.00%,33.33%,$0.00
/catalog/p16022coll230:1605,"Map of Tennessee : showing agricultural resources, counties, railways, post offices, public highways, rivers, soil formation, and location of coal, phosphate, copper and other minerals - Big Ten Academic Alliance Geoportal",3,2,00:07:57,0,0.00%,66.67%,$0.00
/catalog/p16022coll230:1659,Map of Oklahoma Territory - Big Ten Academic Alliance Geoportal,3,3,00:00:00,2,100.00%,100.00%,$0.00
/catalog/p16022coll245:962,Hudson's indexed map of Minneapolis - Big Ten Academic Alliance Geoportal,3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/p16022coll246:187,A Plan of Bombay Harbour on the coast of Malabar - Big Ten Academic Alliance Geoportal,3,3,00:00:19,2,100.00%,66.67%,$0.00
/catalog/p16022coll246:202,"A map of the Kingdom of Caubul : and some of the neighbouring countries, altered from a map constructed in the year 1809 by John - Big Ten Academic Alliance Geoportal",3,3,00:01:50,2,100.00%,66.67%,$0.00
/catalog/p16022coll289:27,Intrinsic Suitability for Urbanization: Ecological Study for the Twin-Cities Metropolitan Area - Big Ten Academic Alliance Geoportal,3,3,00:00:00,1,0.00%,100.00%,$0.00
/catalog/pnwk-yivg,"Detroit Police Department (DPD) Scout Car Areas: Detroit, Michigan, 2016 - Big Ten Academic Alliance Geoportal",3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/princeton-1r66j405w,"Princeton, Mercer County, New Jersey - Big Ten Academic Alliance Geoportal",3,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/t028r21w4fi01,"General Land Office Township Plat - Original Survey: Minnesota (T028N R21W), 1848 - Big Ten Academic Alliance Geoportal",3,1,00:01:09,0,0.00%,0.00%,$0.00
/catalog/t107r43w5fi01,"General Land Office Township Plat - Original Survey: Minnesota (T107N R43W), 1866 - Big Ten Academic Alliance Geoportal",3,1,00:00:14,1,0.00%,33.33%,$0.00
/catalog/VAC3073-M-00789,Distribution of sinkholes and sinking-stream basins with locations of cave openings in Central Southern Indiana - Big Ten Academic Alliance Geoportal,3,1,00:03:10,0,0.00%,0.00%,$0.00
/catalog/VAC3073-M-00965,Map of southwestern Indiana showing locations of active coal mines - Big Ten Academic Alliance Geoportal,3,3,00:00:00,3,100.00%,100.00%,$0.00
/catalog/VAC3073-M-01085,"Map of Dearborn, Ohio, and Switzerland Counties, Indiana - Big Ten Academic Alliance Geoportal",3,3,00:00:00,2,100.00%,100.00%,$0.00
/catalog/VAC3073-M-01195,"A new gazetteer map of Monroe County, Indiana: showing the township, range section and quarter section lines, the civil townships, the outlines of each person's tract of land, with the owner's name thereon, the streams, rail roads, state and county roads, towns, villages, post offices, public buildings, churches, school houses, mills &c. &c. - Big Ten Academic Alliance Geoportal",3,2,00:13:56,1,100.00%,66.67%,$0.00
/catalog/VAC9619-000214,"M-35-34-B Михайловка (Mykhaylivka, Ukraine) - Big Ten Academic Alliance Geoportal",3,1,00:00:22,1,0.00%,33.33%,$0.00
/catalog/VAC9619-001864,"L-36-19 Шестерня (Shesternya, Ukraine) - Big Ten Academic Alliance Geoportal",3,1,00:02:09,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001906,"L-36-55 Бол. Маячка (Nova Mayachka, Ukraine) - Big Ten Academic Alliance Geoportal",3,1,00:02:04,0,0.00%,33.33%,$0.00
/catalog/VAC9619-001915,(not set),3,1,00:00:34,1,0.00%,0.00%,$0.00
/catalog/VAC9619-001958,"L-36-106 Карасубазар (Belogorsk, Ukraine) - Big Ten Academic Alliance Geoportal",3,1,00:00:50,1,0.00%,33.33%,$0.00
/catalog/VAC9619-001999,"L-37-13 Пологи (Polohy, Ukraine) - Big Ten Academic Alliance Geoportal",3,1,00:00:47,0,0.00%,0.00%,$0.00
/catalog/VAC9619-002002,"L-37-16 Платоновка (Platonovka, Ukraine) - Big Ten Academic Alliance Geoportal",3,2,00:00:25,0,0.00%,0.00%,$0.00
/catalog/VAC9619-002097,"O-35-71 Струги Красные (Strugi Krasnye, Russia) - Big Ten Academic Alliance Geoportal",3,1,00:02:03,1,0.00%,33.33%,$0.00
/catalog/VAC9619-002239,"O-37-92 Ярославль (Yaroslavl, Russia) - Big Ten Academic Alliance Geoportal",3,1,00:00:26,0,0.00%,0.00%,$0.00
/catalog/VAC9619-002339,"L-37-79 Челбасская (Chelbasskaya, Russia) - Big Ten Academic Alliance Geoportal",3,1,00:00:55,1,0.00%,33.33%,$0.00
/catalog/VAC9619-002553,"P-36-98 О. Воссиноин-Саари (Ostrov Vossinansari, Russia) - Big Ten Academic Alliance Geoportal",3,2,00:01:41,2,50.00%,66.67%,$0.00
/catalog/VAC9619-002713,"M-33-95 Оломоуц (Olomouc, Czech Republic) - Big Ten Academic Alliance Geoportal",3,1,00:00:26,0,0.00%,0.00%,$0.00
/catalog/VAC9619-002715,"M-33-106 Брно (Brno, Czech Republic) - Big Ten Academic Alliance Geoportal",3,1,00:00:16,1,0.00%,33.33%,$0.00
/catalog/VAC9619-002928,"P-36-102-Г Нурмалица (Nurmolitsy, Russia) - Big Ten Academic Alliance Geoportal",3,1,00:00:35,1,0.00%,33.33%,$0.00
/catalog/01932138f6714d63b9531912ecc2a62b_0,"Bike Lane: Baltimore, Maryland - Big Ten Academic Alliance Geoportal",2,1,00:00:12,1,0.00%,0.00%,$0.00
/catalog/04b-24009-2,"Calvert County GIS, Historic Maps, Topos - Big Ten Academic Alliance Geoportal",2,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/04d-02,"U.S. Government Information, Maps, & GIS Services - Big Ten Academic Alliance Geoportal",2,2,00:00:04,0,0.00%,50.00%,$0.00
/catalog/04faa65b-7de6-4607-bcd8-02789c6604af,Map of the state of Michigan and the surrounding country exhibiting the sections and the latest surveys; compiled from authentic sources by John Farmer. - Big Ten Academic Alliance Geoportal,2,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/05580ae0-3603-468e-8bb0-14ffb825d32a,Carte du Bas-Congo : donnant le tracé du chemin de fer de Matadi au Stanley-Pool - Big Ten Academic Alliance Geoportal,2,2,00:00:00,1,100.00%,100.00%,$0.00
/catalog/05b-27007,Beltrami County Open GIS Data - Big Ten Academic Alliance Geoportal,2,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/05b-27011,Big Stone County Open Data - Big Ten Academic Alliance Geoportal,2,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/05b-27023,Chippewa County Open GIS Data - Big Ten Academic Alliance Geoportal,2,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/05d-05,Minnesota Geological Survey - Big Ten Academic Alliance Geoportal,2,2,00:00:06,0,0.00%,0.00%,$0.00
